,video_id,title,channel_title,category_id,tags,views,likes,dislikes,comment_total
2161,uZG_x7m4jBM,Willow's Birthday,Johns Hopkins All Children's Hospital,29,test_tag,150268,0,0,0
2162,uaFhIonGhF0,Princess Elizabeth's Baby Clothes Appear at Auction,Burstow & Hewett,22,test_tag,8835,9,0,0
2163,ucWPplMZnH4,MAKING RIHANNA'S CLOTHES *for cheap!*,Amber Scholl,26,test_tag,1683888,86358,3094,9408
2164,udnGW3E1vxY,Kane Brown - What's Mine Is Yours,KaneBrownVEVO,10,test_tag,2706928,68167,1983,2671
2165,ufE-HaySXSg,Here's the age you peak at everything throughout life,Tech Insider,28,test_tag,707958,18016,2543,2559
2166,ufaDurSCKOk,Annihilation (2018) - Teaser Trailer - Paramount Pictures,Paramount Pictures,1,test_tag,27780575,150912,13818,20512
2167,ugWImY8VMzI,Love @ First Swipe,Cub Studio,1,test_tag,248741,14427,420,892
2168,uh3aU63f8U8,George Michael - Freedom '90 Music Video Outtakes,georgemichaelVEVO,10,test_tag,119546,5236,107,499
2169,unByRjDRA34,MAKING KYLIE JENNER'S CLOTHES *for cheap!*,Amber Scholl,26,test_tag,826646,48744,788,4230
2170,unIkqhB2nA0,iPhone X Face ID Unlock Fail,Unbox Therapy,28,test_tag,19647053,454524,50935,102599
2171,uoTIcwHK_aw,Things I Feel Guilty About,Jaiden Animations,1,test_tag,8418962,544407,3814,100431
2172,upd8nVJr7lc,"Jason Aldean, Keith Urban and More Cover “I Won’t Back Down” | 2017 CMT Artists of the Year",CMT,24,test_tag,366273,2734,377,496
2173,uqoFsqOJYCg,Blind People Describe Racism,WatchCut Video,24,test_tag,1340695,33527,2642,8005
2174,uwukx6DGmW8,How to Invest (and other money questions with The Financial Diet),vlogbrothers,22,test_tag,420188,18197,902,2408
2175,uxI-8GTqDYA,How To Survive The Apocalypse  - Scientific Survival Tips,AsapSCIENCE,28,test_tag,3381138,137133,2941,11615
2176,uy1FAz6zrQE,CHICKEN GIRLS | Annie & Hayden in “Thursday” | Ep. 4,Brat,24,test_tag,8383852,243548,3596,46203
2177,v-eLrAw-gGc,The Try Guys Try Immigrating To America,BuzzFeedVideo,22,test_tag,1664009,67452,3511,8447
2178,v0zIWuPHbAY,Famous YouTubers | My Parents React (Ep. 26),IISuperwomanII,23,test_tag,4768156,338626,3911,36709
2179,v36OO-vZTQk,This AI Doesn’t Need Any Help from Humans,SciShow,27,test_tag,181608,7375,116,855
2180,v8t0ASudM-o,THE MOM'S VIEW IS BACK!,The Mom's View,22,test_tag,376121,19497,359,5124
2181,v90yrcg6q9I,Hugh Hefner Dead at 91 | E! News,E! News,24,test_tag,554966,3074,888,6398
2182,v9ERab8P6Io,How Mario Got His Mustache (and His Name!),Great Big Story,20,test_tag,212501,8212,133,939
2183,vGVK4ibMI-Y,The Real Reason Taxes Suck (And Why They Don't Have To),CollegeHumor,23,test_tag,4822249,149064,8134,22066
2184,vGwdgL-x78w,BuzzFeed Presents: I Tried Doing Some Things Different From What I Usually Do For A Week,Jackson Pacheco,22,test_tag,93984,1130,87,57
2185,vHDtNBh6aHs,Ramsay Spits out SUSHI PIZZA at Failing Sushi Ko Restaurant | Kitchen Nightmares Supercut,Kitchen Nightmares,24,test_tag,2933982,47443,1126,10080
2186,vJaUfpbEYIU,Future Man Trailer (Official) • FutureMan On Hulu • New York Comic Con,Hulu,24,test_tag,365874,1672,167,284
2187,vOkzPTAZ8-E,I Hired A CIA Spy To Find My Secret Photo,BuzzFeedBlue,22,test_tag,8203797,201843,38456,32922
2188,vQ3XgMKAgxc,Avicii - Lonely Together ft. Rita Ora,AviciiOfficialVEVO,10,test_tag,9358965,368606,5469,11817
2189,vSDCb3bdFlw,Hurricane Irma roars into the Florida Keys and continues up the coast,ABC News,25,test_tag,100692,502,54,296
2190,vS_NlXmPB3I,BACK TO SCHOOL MAKEUP TUTORIAL IN 10 EASY STEPS,Glam&Gore,22,test_tag,1169621,94223,1389,5331
2191,vUC8-qbCVWk,Paramore: Hard Times (Green Screen Outtakes),Paramore,10,test_tag,486182,53863,429,3462
2192,vVnJKV8aScc,Chewy Salted Chocolate Caramels | Cupcake Jemma,CupcakeJemma,26,test_tag,209450,10448,117,451
2193,vWmjyYh64vg,MY 10 YEARS ON YOUTUBE! Real Talk Q&A,Andre Black Nerd,24,test_tag,69746,5550,59,2317
2194,v_TJKwJwN0E,JUMANJI: WELCOME TO THE JUNGLE - Official Trailer #2,Sony Pictures Entertainment,24,test_tag,387875,3697,545,521
2195,vaAzCXxAoQE,Dad Reacts to Steelers vs Ravens (Week 4),Pittsburgh Dad,23,test_tag,524510,12796,997,1797
2196,vb_hwwmiKvQ,EXCLUSIVE: HTC U11 Plus Leaked 360 Degree Renders,Couponraja,26,test_tag,143070,165,6,18
2197,vd7LCYVH1vc,Playing Golf on Nintendo Switch,Henrique B. Freitas,22,test_tag,63135,167,0,38
2198,vdUum-zVcZc,Your Brain Vs. Your Crush!,Rclbeauty101,24,test_tag,3728113,152861,4289,21504
2199,veqMs7SQteY,Either the Cat Goes or I Do | HOT DATE,CollegeHumor,23,test_tag,242913,10385,325,1002
2200,vgDiV94Hz1I,Luis Fonsi - Despacito (Beatbox Cover) | Hiss & Bigman | Shout out,Korea Beatbox TV,10,test_tag,2636782,69486,1956,5170
2201,vo391vKvD4s,I Launched My Own Brand! Petite Cosmetics,Tina Yong,26,test_tag,587092,41256,324,14229
2202,vpJba2qIXjs,2. Keaton (2007),MIT OpenCourseWare,27,test_tag,7985,78,1,3
2203,vp_Dbt3FPDs,Autumn Homeware Haul | Zoella,Zoella,26,test_tag,2918030,202235,1985,13813
2204,vpcDYc_4gV4,Mexico 7.1 Earthquake: 'Absolutely Horrific Images' | MSNBC,MSNBC,25,test_tag,1685503,5685,999,6522
2205,vpsP_cg8urU,"Lonzo Ball Completes A Near Triple Double in Lakers Win | 29 Points, 11 Rebounds, 9 Assists",NBA,17,test_tag,208472,2730,102,810
2206,vr0qNXmkUJ8,GoPro HERO6: This Is the Moment in 4K,GoPro,17,test_tag,3223085,89669,800,5890
2207,vrcG-SckgJk,Hurricane Nate makes landfall near Mississippi River,Fox News,25,test_tag,369109,2149,523,3052
2208,vsEhQOREmrE,PokemonGo Hunting: Kangaskhan in Australia | Tyler Oakley,Tyler Oakley,24,test_tag,179910,22533,143,4271
2209,vu_9muoxT50,Colin Cloud: Mind Reader Predicts Your Tweets - America's Got Talent 2017,America's Got Talent,24,test_tag,1463965,37637,1054,4126
2210,vugXtE96XuY,How to Not Get Bullied | Lele Pons,Lele Pons,23,test_tag,16474121,591817,25283,43168
2211,vxl7glJMKOQ,Make PCB with a LCD mask,Ionel Ciobanuc,28,test_tag,66306,518,34,64
2212,w-n3qiLeVqg,"Life After Hate | September 13, 2017 Act 3 | Full Frontal on TBS",Full Frontal with Samantha Bee,22,test_tag,2136329,41541,10367,7059
2213,w58C1Vu10Is,"My slowest, longest dab",jacksfilms,23,test_tag,6428269,501509,18184,42718
2214,w7h--c54_O8,WE BARE BEARS CUPCAKES - NERDY NUMMIES,Rosanna Pansino,26,test_tag,2110704,119494,1101,35150
2215,w8fAellnPns,Juicy Chicken Breast - You Suck at Cooking (episode 65),You Suck At Cooking,26,test_tag,3105746,139511,4038,10713
2216,wAcD3mIjZcc,Nick Jonas Plays With Puppies (While Answering Fan Questions),BuzzFeed Celeb,22,test_tag,1262510,69001,225,3319
2217,wB5Hek7Z2b8,"Jimmy Kimmel Fights Back Against Bill Cassidy, Lindsey Graham & Chris Christie",Jimmy Kimmel Live,23,test_tag,1867487,50107,5295,9030
2218,wBjAmThxDpA,REVOLT - Official Trailer,Vertical Entertainment LA,1,test_tag,23520,26,0,2
2219,wF38WmiVIW4,Governor Brown Signs SB 17 into Law,California Senate Democrats,25,test_tag,2024,0,0,0
2220,wGQtrwey-TI,SALTED EGG CRAB! Street Food Tour of Old Airport Road Hawker Center,Strictly Dumpling,19,test_tag,1268365,26820,988,3543
2221,wGwsgf5CdxU,Should Lucasfilm Listen to Episode 9 Director Petition? - Movie Talk,ColliderVideos,24,test_tag,207460,7404,681,2660
2222,wHSJljq_41I,My First Lookbook,ConnorFranta,22,test_tag,253730,39993,190,2616
2223,wHf01y69Ae4,Megan Mullally Hijacks A Stranger’s Tinder | Vanity Fair,Vanity Fair,23,test_tag,2055780,56504,1802,3748
2224,wHrpTT1-fPg,P!nk - Whatever You Want (Lyric Video),PinkVEVO,10,test_tag,5342293,259889,2658,10912
2225,wIml3h1rHVc,How JAY-Z Pays Homage To Hispanic Culture In His Lyrics | Genius News,Genius,10,test_tag,179214,9560,368,1874
2226,wOjjdttsHy4,How Jackie Chan Gets Over Fences,The Solomon Society,1,test_tag,34161,792,11,77
2227,wOskfnnbkdw,Nick Kroll Hijacks a Stranger's Tinder | Vanity Fair,Vanity Fair,24,test_tag,1395521,21739,990,1386
2228,wQD1JvJZXdI,Samsung Galaxy Note 8 Review: A $1000 Android!,Marques Brownlee,28,test_tag,7668477,262645,6665,37715
2229,wRe9jBoBwFY,Finding Ralphie | A CHRISTMAS STORY LIVE!,FOX,24,test_tag,47382,359,184,161
2230,wUHWzsF_qJM,Creepy Scarecrow Halloween Makeup Tutorial! DIY Costume,Chloe Morello,26,test_tag,566412,55459,510,7673
2231,wULnbo1qtDc,The First Humans Teleported | Hannah Stocking & Anwar Jibawi,Hannah Stocking,23,test_tag,9398568,295327,11271,15826
2232,wVD8ECqG2FM,Kids Try 100 Years of Chicken | Bon Appétit,Bon Appétit,24,test_tag,436671,5523,588,1384
2233,wWK5W1b17uw,MAC N' CHEESE INSIDE FRIED CHICKEN - VERSUS,HellthyJunkFood,24,test_tag,1259503,38030,1178,8332
2234,wXGewTs-e-I,Billy Joel and Miley Cyrus Perform New York State of Mind at Madison Square Garden,The Tonight Show Starring Jimmy Fallon,23,test_tag,394898,10419,188,579
2235,wd9-VP2LzM8,Google Home Mini Review: Smart Home for $49?,Marques Brownlee,28,test_tag,2255492,86939,975,8110
2236,wfZGngrCpys,World Of Walker (Trailer),Alan Walker,10,test_tag,2320357,202586,2649,19609
2237,wiBhzhQu_2c,My Everyday MAKEUP Routine | Fleur De Force,Fleur DeForce,26,test_tag,324782,12660,254,789
2238,wmca2wWi1CM,Kit Harington’s Epic April Fools Day Prank On Rose Leslie - The Jonathan Ross Show,The Jonathan Ross Show,24,test_tag,9574837,25485,641,1366
2239,wmiy00-NqDk,PUPPY'S FIRST SWIM!,VLOGTOWSKI,22,test_tag,409476,27309,173,2038
2240,wn67wQLLRUo,Dr. Robert Jeffress Appears on Fox & Friends (9-25-2017),First Baptist Dallas,25,test_tag,24952,0,0,0
2241,wqcHGWG8MLQ,MIDNIGHT GALAXY CUPCAKES - The Scran Line,The Scran Line,26,test_tag,94771,6863,46,583
2242,wvkkLRRAT4I,Riverdale Season 2 Q&A answering your questions! (Part 1) | Madelaine Petsch,Madelaine Petsch,22,test_tag,268024,19273,42,2394
2243,wxd_vZLsDSQ,Playing Boston Celtics Jaylen Brown 1 on 1 *must watch*,TLSTV,22,test_tag,530271,2652,169,450
2244,x0GbpqxD42k,"Gordon Hayward Addresses the Boston Celtics Home Crowd | October 18, 2017",NBA,17,test_tag,333594,8696,72,687
2245,x2btprEvdgg,Gregg Popovich: 'Our country's an embarrassment',NBA Highlights · YouTube,17,test_tag,28917,288,148,509
2246,x2l1vZ9dvAE,Sticker Factory | Stoned Mode,Super Deluxe,24,test_tag,112812,4091,75,504
2247,x4SheWJkn6s,Latinos React To The Selena Google Doodle,Pero Like,22,test_tag,570418,32315,280,1764
2248,x5Ps13AeXxQ,Letting a Dream Die,katilette,22,test_tag,6630453,371503,15774,94304
2249,x7cwR2G-5Ng,Stop Sextortion | Thorn,Thorn,29,test_tag,5343,133,0,21
2250,x9VBzdkHMBU,MAKEUP USING ONLY MY FINGERS CHALLENGE,The Gabbie Vlogs,22,test_tag,1251722,101056,746,8363
2251,xA70bP5uzao,FENTY BEAUTY By Rihanna Review + Wear Test,Amy Macedo,26,test_tag,190984,7961,272,1518
2252,xBU77C4cpTk,CARLIBYBELxMISSGUIDED FALL COLLECTION REVEAL!,Carli Bybel,26,test_tag,5337333,215517,12265,42211
2253,xCIfqg4W7-U,Banana Bread Bake-off: Shayna Taylor's Recipe,LIVEKellyandRyan,24,test_tag,56846,173,14,58
2254,xEKSJLaiZa0,I waited 6 months to try this...,Brothers Green Eats,26,test_tag,139474,3555,137,372
2255,xEqCt7GZo7M,DIY Electric ultralight pt5 (Making the Wings),PeterSripol,28,test_tag,522844,21924,252,7210
2256,xGd8KIXqPJY,Katy Perry - Making Of “Swish Swish” Music Video ft. Nicki Minaj,KatyPerryVEVO,10,test_tag,8380316,344653,16555,21161
2257,xGqMGGn3Sko,Michelle Obama Speech at Pennsylvania Conference for Women (10-3-17),American Revolution,25,test_tag,114206,605,887,751
2258,xGuGjvIfof8,My Favorite Tech of the Month - September!,UrAvgConsumer,28,test_tag,1298490,49758,1907,4373
2259,xGzppQWQvq0,Darius Rucker - Twenty Something (Audio),DariusRuckerVEVO,10,test_tag,113217,4989,67,299
2260,xHvVhhFvLtY,SPIKED by a Sea Urchin?,Brave Wilderness,15,test_tag,12714614,266310,5310,38874
2261,xHzL1lqNny4,Niall Horan - Too Much To Ask (Behind The Scenes),NiallHoranVEVO,10,test_tag,1838261,316106,555,18555
2262,xIhTtzJ-mj4,(FULL) Cavaliers’ Isaiah Thomas press conference | 2017 NBA Media Day | ESPN,ESPN,17,test_tag,181333,1683,60,682
2263,xItHZZ3bvhY,Trump's NFL Comments Have Everything To Do With Race,The Late Show with Stephen Colbert,24,test_tag,1848824,38722,10645,13568
2264,xKXxJcf6_IE,Tommy Wiseau On Why James Franco Was Perfect For 'The Disaster Artist' | Los Angeles Times,Los Angeles Times,25,test_tag,613082,9792,88,1588
2265,xLZoYh-aMm8,Ultimate Pumpkin Carving Tool,William Osman,28,test_tag,383586,18502,393,11160
2266,xMmyeKq4w8E,Dog Accidentally Pushes Owner off Boat,DailyPicksandFlicks,23,test_tag,8886,82,2,15
2267,xNddRhpx5tA,Everything Wrong With Friday the 13th Part 2,CinemaSins,1,test_tag,4393208,109168,2060,18745
2268,xPS7bqBePSs,LÉON - I Believe in Us (Audio),ITSLEONLEONVEVO,10,test_tag,76775,5682,37,417
2269,xQ4oE_tL7IA,BANKS - Underdog (Audio),banksVEVO,10,test_tag,475246,34716,258,2967
2270,xR6d8V5oh0o,Update on Gravitational Wave Science from the LIGO-Virgo Scientific Collaborations,University of Florida - Department of Physics,28,test_tag,54024,533,26,216
2271,xRQGzS6Ce-g,"I Love You, Daddy - Trailer",Trailers Promos Teasers,24,test_tag,1587056,18089,3582,4563
2272,xSNNZNXMzhc,Parcour Part 2 (Road to Olympics) - Andri Ragettli,Andri Ragettli,17,test_tag,140494,391,7,27
2273,xTyTQgb-y-A,Jordan​ and​ ​Lindsay’s - Foxtrot - Dancing with the Stars,Dancing With The Stars,24,test_tag,1571661,26061,575,1830
2274,xU5-_EGfcHw,SNL Host Gal Gadot Breaks Down Walls,Saturday Night Live,24,test_tag,1002800,14808,1325,1914
2275,xbBMVa2A68s,Cat vs Dog - Best Support Class,TierZoo,20,test_tag,1786467,104399,3368,26167
2276,xcaeyJTx4Co,"$139 Plane Seat Vs. $24,000 Plane Seat",BuzzFeedBlue,22,test_tag,24033737,499109,28885,48248
2277,xch78xg1DVc,Italian Eurofighter Airplane crash during show in Terracina,Random Stuff,22,test_tag,494926,129,90,296
2278,xffuHHjO_Us,Bea Miller - brand new eyes (From Wonder/Official Video),BeaMillerVEVO,10,test_tag,484953,63686,187,2849
2279,xig77hiUHig,iPhone X vs iPhone 8? Ask MKBHD V20!,Marques Brownlee,28,test_tag,4761239,144265,6220,14866
2280,xlu6i6lT_vk,How Do MASSIVE Sinkholes Form?,Life Noggin,27,test_tag,2360530,80390,2167,8900
2281,xmZ1ppujkXg,Harrison Ford and Jimmy Sip Glasses of Scotch and Tell Each Other Jokes,The Tonight Show Starring Jimmy Fallon,23,test_tag,1767763,27766,892,2706
2282,xmhRIEqbKIY,Lions vs. Giants | NFL Week 2 Game Highlights,NFL,17,test_tag,2112602,19399,1169,7182
2283,xnSew-tCuPo,Building a Solar Powered Workshop,HomeMadeModern,26,test_tag,1783344,108279,2391,4860
2284,xo2B67vz4HA,Small Hands Samsung Galaxy Note 8 Review,Linus Tech Tips,28,test_tag,626600,20553,1033,2138
2285,xsWO0dRf1p0,Adelaine Morin's Hello Yellow Bedroom Makeover | OMG We're Coming Over | Mr. Kate,Mr. Kate,26,test_tag,4490470,302373,2179,18169
2286,xtDJ6uEyvnw,Hurricane Irma Warning With Sign Language,Cole Truax,22,test_tag,113240,532,10,204
2287,xtEQkOp8mZ0,South Park on Harvey Weinstein,Donald Trump,22,test_tag,1274492,6627,477,348
2288,xtpM8cBES3k,Fergie - Save It Til Morning,FergieVEVO,10,test_tag,1876102,86747,1915,5397
2289,xtsLwr9Ok7s,We Try Playing Grand Theft Auto 5 Without Breaking Any Laws,BuzzFeedBlue,20,test_tag,1309013,22548,3783,3258
2290,xwNJA9qCCwo,"Chicago Bulls vs Dallas Mavericks - Full Game Highlights | Oct 4, 2017 | 2017-18 NBA Preseason",NBA Conference,17,test_tag,140694,614,28,219
2291,xwW0VfkFljE,Woman Removed From Plane After Claiming She Was Allergic To Dogs On Board,Inside Edition,25,test_tag,433540,8048,354,3214
2292,xyDIy9ggcTc,UF's Tom Petty tribute,Joel Hartley,23,test_tag,43131,207,25,154
2293,xyNX4eH17uA,The Juggalos March on Washington,ReasonTV,25,test_tag,688703,10156,3762,8122
2294,xzPRACH6YwE,Fifth Harmony: He Like That,The Late Late Show with James Corden,24,test_tag,378178,25046,1112,2510
2295,y4BQEzQieEU,Russell Wilson Goes Undercover!,Braun,17,test_tag,173159,338,4,36
2296,y4D1KtVetKM,PANCAKE ART CHALLENGE WITH COLLINS KEY! Learn To Make Emojis Out Of DIY Pancake!,Wengie,26,test_tag,32214036,2836176,30613,754467
2297,y5lIKZoN1_0,Magnum PIs booted from Comerica Park,Michael Zsohar,22,test_tag,259749,89,5,219
2298,y6B1uUpQM3E,I Tried To Make A Good Halloween Costume From Party City,Glam&Gore,22,test_tag,449616,36385,222,5385
2299,y8fZDZHSl7Q,Trying out the ENTIRE Fenty Beauty Line!,Dulce Candy,26,test_tag,129730,5751,212,635
2300,y9vsRUmPCKk,MAC Studio Fix  Fluid NW58 |Nyma Tang #thedarkestshade,Nyma Tang,26,test_tag,389736,20479,215,1855
2301,yARn15Ks1DE,COVERGIRL #IAmWhatIMakeUp | Made In The Mirror,COVERGIRL,26,test_tag,5329051,1663,447,541
2302,yAZwhN-WKGg,"76ers' Ben Simmons: Donald Trump is an 'idiot,' 'd***head'",NBA Highlights · YouTube,17,test_tag,74611,213,107,325
2303,yB9pN0H7saA,Prankster interrupts Theresa May's conference speech to hand her fake P45,Guardian Wires,25,test_tag,3625538,22129,2963,7958
2304,yBXDLfgGKQM,Questions still unanswered about motive for Las Vegas mass shooting,ABC News,25,test_tag,189313,748,292,1610
2305,yBt9zuvZxIc,Replicas Movie Trailer,Freestyle Digital Media,1,test_tag,1579699,5231,280,736
2306,yCcghtLzNRw,Homemade invention Quad electric bike-Unusual Vehicles You Must See,Rasel Homemade creator,2,test_tag,3541,12,11,7
2307,yDDDJC3AYtA,How to Fill an Awkward Amount of Time,CollegeHumor,23,test_tag,2508375,133946,2202,9013
2308,yESCuF5dsYs,Halloween Look : Disney Villain Ursula,Nicole Guerriero,22,test_tag,475499,48047,555,7884
2309,yFMZl_nYkbw,"Alex Aiono, Trinidad Cardona - Does It Feel Like Falling (Audio)",AlexAionoVEVO,10,test_tag,355767,43255,164,3380
2310,yG-yfbDscbo,Star Wars: The Last Jedi - Trailer Review,Jeremy Jahns,24,test_tag,1478407,67050,1582,10599
2311,yIq-N7m0upU,Taking Everything Literally | Anwar Jibawi,Anwar Jibawi,23,test_tag,8533373,496500,7535,28986
2312,yJZh9NWdXrE,James Blunt - Don't Give Me Those Eyes [Official Video],James Blunt,10,test_tag,547698,28440,314,1415
2313,yNaLblrdflU,GOTTI (2017 Movie) – Official Trailer – John Travolta,Lionsgate Movies,1,test_tag,3376172,18957,2134,6122
2314,ySon7Ou0vIM,Kittens Come Out of Box,Jukin Media,15,test_tag,104068,0,0,0
2315,yTVysPsX5ns,Portable Shaving Pods Let You Shave Anywhere,INSIDER,26,test_tag,294805,5247,185,862
2316,yTkFwujYZ3o,Weirdest Celebrity Phobias Game,Good Mythical Morning,23,test_tag,726977,20114,563,2972
2317,yWatz9TAgT0,GET READY WITH ME | Teacher Evolution Ep 10,Pocketful of Primary,27,test_tag,96529,4196,107,1493
2318,yZMt87ZdUbw,I did it. I found the Worst Book.,Jenny Nicholson,1,test_tag,321638,18323,346,5799
2319,y_h_1uN2RQA,Hunter Hayes - You Should Be Loved (Official Audio),Hunter Hayes,10,test_tag,242576,13479,182,1079
2320,y_nuMEtwUW4,Mike Leach Goes Off: Expand the College Football Playoff,KREM2,22,test_tag,81740,296,0,123
2321,y_v-3_sPsRM,Poppin Bottles w/ Instagram Models,sWooZie,24,test_tag,7861772,353074,10713,26582
2322,ydbxmm88-As,THE ULTIMATE WATERPROOF DRUGSTORE MAKEUP TEST 💄💋,Michelle Khare,24,test_tag,125148,7310,173,645
2323,yiblDn4JGfQ,How to photograph INCREDIBLE ARCHITECTURE!,Peter McKinnon,22,test_tag,487643,46168,227,3516
2324,yj7OZ602CM8,"The Epic Scam that Created an Iconic Rock Band - Cracked Responds (The Zombies, English Rock)",Cracked,23,test_tag,789120,23881,531,2396
2325,ykvX-E1nuag,How to Win Australia,vlogbrothers,22,test_tag,350928,18475,332,1757
2326,yl86_6Rr-mU,Cardi B Performs Bodak Yellow,Jimmy Kimmel Live,23,test_tag,1256495,29911,3391,3928
2327,ypXwioZXUrE,Why We Feel Lonely and Odd,The School of Life,27,test_tag,867854,45041,683,3146
2328,yyv2gOHMGEc,$19 Brunch Vs. $113 Brunch,BuzzFeedVideo,22,test_tag,12973158,318210,6355,35182
2329,z1g7n0QZvvE,Apple Watch Series 3 hands on,TechCrunch,28,test_tag,102462,527,27,211
2330,z2v_rL5C8C8,VINTAGE SHOPPING FOR THE FIRST TIME! (a mess lol),Amber Scholl,26,test_tag,2346297,103396,3635,12183
2331,z5Wo-iF6lA8,Allergic - Cyanide & Happiness Shorts,ExplosmEntertainment,23,test_tag,8466344,329274,20297,18945
2332,z5eG8fD-hQw,DL HUGHLEY ON ESPN-JEMELE HILL CONTROVERSY,MoorInfo,22,test_tag,710521,12871,1708,6518
2333,z68frP9Q7XA,Murder on the Orient Express | Official Trailer 2 [HD] | 20th Century FOX,20th Century Fox,1,test_tag,3892965,16644,1588,2183
2334,z8N40PtsEw4,Cardi B Explains How NYPD Put Her In A Chokehold *Explicit Language Warning*,WEDR 99 JAMZ,24,test_tag,19634,35,4,26
2335,zAXn-v9RdXo,Surveying Hurricane Irma's Damage in Southwest Florida,The New York Times,25,test_tag,17136,146,3,20
2336,zAtHxJvSczA,Does Maggie Gyllenhaal Have Taylor Swift’s Scarf? | WWHL,Watch What Happens Live with Andy Cohen,24,test_tag,703695,1558,299,875
2337,zEezFUb8Zz4,Hop Onboard the Shortest Flight in the World,Great Big Story,22,test_tag,145197,2745,79,331
2338,zFnvAbX96gM,Jake Bugg - Waiting ft. Noah Cyrus,JakeBuggVEVO,10,test_tag,699116,78028,563,4574
2339,zHdJwBrT3WA,Game Theory: The Pokedex is FULL OF LIES! (Pokemon),The Game Theorists,20,test_tag,7514353,265507,20648,116304
2340,zJqk0iM96iE,A Few Words on Chile ... - Joanna Rants,Joanna Hausmann,1,test_tag,406242,26528,1912,11816
2341,zJqnpoJPDMM,Pretending To Be Klay Thompson,BigDawsTv,23,test_tag,14044950,486661,10960,35079
2342,zJufeAMRHy8,"Rainbow Connection - The Muppets at The Hollywood Bowl - September 8, 2017 HD",Synthetik Films,10,test_tag,189124,1809,45,302
2343,zKriLekFPwg,Chris Young - Losing Sleep,ChrisYoungVEVO,10,test_tag,1218632,25733,1099,1604
2344,zPGRU49esCU,How to Cook With No Power During a Hurricane #Irma,Brothers Green Eats,26,test_tag,156720,4471,446,785
